
1.180284e-003, 1.967404e+000, 1.180284e-003, -1.685408e+000  
1.211344e-003, 2.054417e+000, 1.211344e-003, -1.859257e+000  
1.242404e-003, 2.106326e+000, 1.242404e-003, -1.962888e+000  
1.273464e-003, 2.120977e+000, 1.273464e-003, -1.991993e+000  
1.304524e-003, 2.097815e+000, 1.304524e-003, -1.945477e+000  
1.335584e-003, 2.037727e+000, 1.335584e-003, -1.825112e+000  
1.366644e-003, 1.942995e+000, 1.366644e-003, -1.635477e+000  
1.397704e-003, 1.817220e+000, 1.397704e-003, -1.383776e+000  
1.428765e-003, 1.665179e+000, 1.428765e-003, -1.079571e+000  
1.459825e-003, 1.492903e+000, 1.459825e-003, -7.349196e-001  
1.490885e-003, 1.306237e+000, 1.490885e-003, -3.615321e-001  
1.521945e-003, 1.112816e+000, 1.521945e-003, 2.532314e-002  
1.553005e-003, 9.198834e-001, 1.553005e-003, 4.111739e-001  
1.584065e-003, 7.347539e-001, 1.584065e-003, 7.813740e-001  
1.615125e-003, 5.644606e-001, 1.615125e-003, 1.121873e+000  
1.646185e-003, 4.154596e-001, 1.646185e-003, 1.419749e+000  
1.677245e-003, 2.934109e-001, 1.677245e-003, 1.663700e+000  
1.708306e-003, 2.023205e-001, 1.708306e-003, 1.845713e+000  
1.739366e-003, 1.470637e-001, 1.739366e-003, 1.956037e+000  
1.770426e-003, 1.287207e-001, 1.770426e-003, 1.992527e+000  
1.801486e-003, 1.482003e-001, 1.801486e-003, 1.953374e+000  
1.832546e-003, 2.047567e-001, 1.832546e-003, 1.840073e+000  
1.863606e-003, 2.962407e-001, 1.863606e-003, 1.656932e+000  
1.894666e-003, 4.191743e-001, 1.894666e-003, 1.410911e+000  
1.925726e-003, 5.688894e-001, 1.925726e-003, 1.111354e+000  
1.956786e-003, 7.396991e-001, 1.956786e-003, 7.696387e-001  
1.987846e-003, 9.251188e-001, 1.987846e-003, 3.987391e-001  
2.018906e-003, 1.118108e+000, 2.018906e-003, 1.273705e-002  
2.049967e-003, 1.311341e+000, 2.049967e-003, -3.737141e-001  
2.081027e-003, 1.497482e+000, 2.081027e-003, -7.459451e-001  
2.112087e-003, 1.669468e+000, 2.112087e-003, -1.089828e+000  
2.143147e-003, 1.820769e+000, 2.143147e-003, -1.392312e+000  
2.174207e-003, 1.946165e+000, 2.174207e-003, -1.642962e+000  
2.205267e-003, 2.039679e+000, 2.205267e-003, -1.829818e+000  
2.236327e-003, 2.098682e+000, 2.236327e-003, -1.947635e+000  
2.267387e-003, 2.120714e+000, 2.267387e-003, -1.991507e+000  
2.298447e-003, 2.104945e+000, 2.298447e-003, -1.959773e+000  
2.329507e-003, 2.051976e+000, 2.329507e-003, -1.853648e+000  
2.360568e-003, 1.963822e+000, 2.360568e-003, -1.677164e+000  
2.391628e-003, 1.843831e+000, 2.391628e-003, -1.437027e+000  
2.422688e-003, 1.696561e+000, 2.422688e-003, -1.142357e+000  
2.453748e-003, 1.527604e+000, 2.453748e-003, -8.043438e-001  
2.484808e-003, 1.343375e+000, 2.484808e-003, -4.358214e-001  
2.515868e-003, 1.150886e+000, 2.515868e-003, -5.080964e-002  
2.546928e-003, 9.573203e-001, 2.546928e-003, 3.363100e-001  
2.577988e-003, 7.701608e-001, 2.577988e-003, 7.105739e-001  
2.609048e-003, 5.964912e-001, 2.609048e-003, 1.057832e+000  
2.640108e-003, 4.428952e-001, 2.640108e-003, 1.364904e+000  
2.671169e-003, 3.152068e-001, 2.671169e-003, 1.620139e+000  
2.702229e-003, 2.182656e-001, 2.702229e-003, 1.813852e+000  
2.733289e-003, 1.557540e-001, 2.733289e-003, 1.938693e+000  
2.764349e-003, 1.294210e-001, 2.764349e-003, 1.991167e+000  
2.795409e-003, 1.417898e-001, 2.795409e-003, 1.966232e+000  
2.826469e-003, 1.911868e-001, 2.826469e-003, 1.867248e+000  
2.857529e-003, 2.760288e-001, 2.857529e-003, 1.697388e+000  
2.888589e-003, 3.930898e-001, 2.888589e-003, 1.463108e+000  
2.919649e-003, 5.379259e-001, 2.919649e-003, 1.173304e+000  
2.950709e-003, 7.050353e-001, 2.950709e-003, 8.389826e-001  
2.981770e-003, 8.880747e-001, 2.981770e-003, 4.728368e-001  
3.012830e-003, 1.080094e+000, 3.012830e-003, 8.876749e-002  
3.043890e-003, 1.273804e+000, 3.043890e-003, -2.986454e-001  
3.074950e-003, 1.461851e+000, 3.074950e-003, -6.746959e-001  
3.106010e-003, 1.637408e+000, 3.106010e-003, -1.025736e+000  
3.137070e-003, 1.793098e+000, 3.137070e-003, -1.336999e+000  
3.168130e-003, 1.923557e+000, 3.168130e-003, -1.597769e+000  
3.199190e-003, 2.023687e+000, 3.199190e-003, -1.797866e+000  
3.230250e-003, 2.089695e+000, 3.230250e-003, -1.929698e+000  
3.261310e-003, 2.119075e+000, 3.261310e-003, -1.988267e+000  
3.292371e-003, 2.110717e+000, 3.292371e-003, -1.971354e+000  
3.323431e-003, 2.064938e+000, 3.323431e-003, -1.879607e+000  
3.354491e-003, 1.984000e+000, 3.354491e-003, -1.717551e+000  
3.385551e-003, 1.869634e+000, 3.385551e-003, -1.488657e+000  
3.416611e-003, 1.727286e+000, 3.416611e-003, -1.203825e+000  
3.447671e-003, 1.562082e+000, 3.447671e-003, -8.733171e-001  
3.478731e-003, 1.380301e+000, 3.478731e-003, -5.096813e-001  
3.509791e-003, 1.188838e+000, 3.509791e-003, -1.267237e-001  
3.540851e-003, 9.949666e-001, 3.540851e-003, 2.610180e-001  
3.571911e-003, 8.060413e-001, 3.571911e-003, 6.388252e-001  
3.602972e-003, 6.289355e-001, 3.602972e-003, 9.929651e-001  
3.634032e-003, 4.710601e-001, 3.634032e-003, 1.308606e+000  
3.665092e-003, 3.378839e-001, 3.665092e-003, 1.574817e+000  
3.696152e-003, 2.345956e-001, 3.696152e-003, 1.781226e+000  
3.727212e-003, 1.651188e-001, 3.727212e-003, 1.920001e+000  
3.758272e-003, 1.320824e-001, 3.758272e-003, 1.985879e+000  
3.789332e-003, 1.367422e-001, 3.789332e-003, 1.976367e+000  
3.820392e-003, 1.783338e-001, 3.820392e-003, 1.892991e+000  
3.851452e-003, 2.567491e-001, 3.851452e-003, 1.735979e+000  
3.882512e-003, 3.678244e-001, 3.882512e-003, 1.513665e+000  
3.913573e-003, 5.076353e-001, 3.913573e-003, 1.233909e+000  
3.944633e-003, 6.708675e-001, 3.944633e-003, 9.073348e-001  
3.975693e-003, 8.513278e-001, 3.975693e-003, 5.463415e-001  
4.006753e-003, 1.042161e+000, 4.006753e-003, 1.646349e-001  
4.037813e-003, 1.236126e+000, 4.037813e-003, -2.232944e-001  
4.068873e-003, 1.426042e+000, 4.068873e-003, -6.030951e-001  
4.099933e-003, 1.604318e+000, 4.099933e-003, -9.595717e-001  
4.130993e-003, 1.764453e+000, 4.130993e-003, -1.279735e+000  
4.162053e-003, 1.900303e+000, 4.162053e-003, -1.551291e+000  
4.193113e-003, 2.006705e+000, 4.193113e-003, -1.763936e+000  
4.224174e-003, 2.079630e+000, 4.224174e-003, -1.909603e+000  
4.255234e-003, 2.116306e+000, 4.255234e-003, -1.982768e+000  
4.286294e-003, 2.115967e+000, 4.286294e-003, -1.981895e+000  
4.317354e-003, 2.077094e+000, 4.317354e-003, -1.903954e+000  
4.348414e-003, 2.002373e+000, 4.348414e-003, -1.754331e+000  
4.379474e-003, 1.894350e+000, 4.379474e-003, -1.538124e+000  
4.410534e-003, 1.757132e+000, 4.410534e-003, -1.263545e+000  
4.441594e-003, 1.595926e+000, 4.441594e-003, -9.410234e-001  
4.472654e-003, 1.416856e+000, 4.472654e-003, -5.828041e-001  
4.503714e-003, 1.226718e+000, 4.503714e-003, -2.024875e-001  
4.534775e-003, 1.032733e+000, 4.534775e-003, 1.854883e-001  
4.565835e-003, 8.420889e-001, 4.565835e-003, 5.667487e-001  
4.596895e-003, 6.623769e-001, 4.596895e-003, 9.261009e-001  
4.627955e-003, 5.001737e-001, 4.627955e-003, 1.250397e+000  
4.659015e-003, 3.617067e-001, 4.659015e-003, 1.527199e+000  
4.690075e-003, 2.522235e-001, 4.690075e-003, 1.746004e+000  
4.721135e-003, 1.758821e-001, 4.721135e-003, 1.898510e+000  
4.752195e-003, 1.355734e-001, 4.752195e-003, 1.978936e+000  
4.783255e-003, 1.328288e-001, 4.783255e-003, 1.984232e+000  
4.814315e-003, 1.671529e-001, 4.814315e-003, 1.915390e+000  
4.845376e-003, 2.387334e-001, 4.845376e-003, 1.772044e+000  
4.876436e-003, 3.436608e-001, 4.876436e-003, 1.562023e+000  
4.907496e-003, 4.782412e-001, 4.907496e-003, 1.292722e+000  
4.938556e-003, 6.373590e-001, 4.938556e-003, 9.743706e-001  
4.969616e-003, 8.149766e-001, 4.969616e-003, 6.190557e-001  
5.000676e-003, 1.004347e+000, 5.000676e-003, 2.402676e-001  
5.031736e-003, 1.198284e+000, 5.031736e-003, -1.476135e-001  
5.062796e-003, 1.389587e+000, 5.062796e-003, -5.301946e-001  
5.093856e-003, 1.570669e+000, 5.093856e-003, -8.922915e-001  
5.124916e-003, 1.734875e+000, 5.124916e-003, -1.220602e+000  
5.155977e-003, 1.875918e+000, 5.155977e-003, -1.502550e+000  
5.187037e-003, 1.988437e+000, 5.187037e-003, -1.727435e+000  
5.218097e-003, 2.068173e+000, 5.218097e-003, -1.886726e+000  
5.249157e-003, 2.112094e+000, 5.249157e-003, -1.974382e+000  
5.280217e-003, 2.119166e+000, 5.280217e-003, -1.988331e+000  
5.311277e-003, 2.087582e+000, 5.311277e-003, -1.924968e+000  
5.342337e-003, 2.019747e+000, 5.342337e-003, -1.789113e+000  
5.373397e-003, 1.917950e+000, 5.373397e-003, -1.585354e+000  
5.404457e-003, 1.786062e+000, 5.404457e-003, -1.321430e+000  
5.435517e-003, 1.629087e+000, 5.435517e-003, -1.007364e+000  
5.466578e-003, 1.452990e+000, 5.466578e-003, -6.550831e-001  
5.497638e-003, 1.264453e+000, 5.497638e-003, -2.779616e-001  
5.528698e-003, 1.070637e+000, 5.528698e-003, 1.096836e-001  
5.559758e-003, 8.788960e-001, 5.559758e-003, 4.931372e-001  
5.590818e-003, 6.962476e-001, 5.590818e-003, 8.583769e-001  
5.621878e-003, 5.302055e-001, 5.621878e-003, 1.190362e+000  
5.652938e-003, 3.866455e-001, 5.652938e-003, 1.477352e+000  
5.683998e-003, 2.711237e-001, 5.683998e-003, 1.708236e+000  
5.715058e-003, 1.880286e-001, 5.715058e-003, 1.874254e+000  
5.746118e-003, 1.405053e-001, 5.746118e-003, 1.969109e+000  
5.777179e-003, 1.303601e-001, 5.777179e-003, 1.989207e+000  
5.808239e-003, 1.573662e-001, 5.808239e-003, 1.935001e+000  
5.839299e-003, 2.220071e-001, 5.839299e-003, 1.805532e+000  
5.870359e-003, 3.206332e-001, 5.870359e-003, 1.608109e+000  
5.901419e-003, 4.497868e-001, 5.901419e-003, 1.349657e+000  
5.932479e-003, 6.045581e-001, 5.932479e-003, 1.039992e+000  
5.963539e-003, 7.790743e-001, 5.963539e-003, 6.908734e-001  
5.994599e-003, 9.667060e-001, 5.994599e-003, 3.155556e-001  
6.025659e-003, 1.160333e+000, 6.025659e-003, -7.171257e-002  
6.056719e-003, 1.352743e+000, 6.056719e-003, -4.565164e-001  
6.087780e-003, 1.536368e+000, 6.087780e-003, -8.237063e-001  
6.118840e-003, 1.704407e+000, 6.118840e-003, -1.159688e+000  
6.149900e-003, 1.850437e+000, 6.149900e-003, -1.451616e+000  
6.180960e-003, 1.968911e+000, 6.180960e-003, -1.688415e+000  
6.212020e-003, 2.055341e+000, 6.212020e-003, -1.861099e+000  
6.243080e-003, 2.106444e+000, 6.243080e-003, -1.963119e+000  
6.274140e-003, 2.120917e+000, 6.274140e-003, -1.991872e+000  
6.305200e-003, 2.096670e+000, 6.305200e-003, -1.943180e+000  
6.336260e-003, 2.035820e+000, 6.336260e-003, -1.821293e+000  
6.367320e-003, 1.940397e+000, 6.367320e-003, -1.630279e+000  
6.398381e-003, 1.814030e+000, 6.398381e-003, -1.377394e+000  
6.429441e-003, 1.661516e+000, 6.429441e-003, -1.072243e+000  
6.460501e-003, 1.488648e+000, 6.460501e-003, -7.264134e-001  
6.491561e-003, 1.301986e+000, 6.491561e-003, -3.530361e-001  
6.522621e-003, 1.108622e+000, 6.522621e-003, 3.371412e-002  
6.553681e-003, 9.158906e-001, 6.553681e-003, 4.191556e-001  
6.584741e-003, 7.308681e-001, 6.584741e-003, 7.891508e-001  
6.615801e-003, 5.611028e-001, 6.615801e-003, 1.128590e+000  
6.646861e-003, 4.126601e-001, 6.646861e-003, 1.425351e+000  
6.677921e-003, 2.912687e-001, 6.677921e-003, 1.667978e+000  
6.708982e-003, 2.015404e-001, 6.708982e-003, 1.847266e+000  
6.740042e-003, 1.468714e-001, 6.740042e-003, 1.956415e+000  
6.771102e-003, 1.293397e-001, 6.771102e-003, 1.991287e+000  
6.802162e-003, 1.489880e-001, 6.802162e-003, 1.951795e+000  
6.833222e-003, 2.065944e-001, 6.833222e-003, 1.836392e+000  
6.864282e-003, 2.987753e-001, 6.864282e-003, 1.651856e+000  
6.895342e-003, 4.223135e-001, 6.895342e-003, 1.404630e+000  
6.926402e-003, 5.725127e-001, 6.926402e-003, 1.104104e+000  
6.957462e-003, 7.436731e-001, 6.957462e-003, 7.616903e-001  
6.988522e-003, 9.292926e-001, 6.988522e-003, 3.903893e-001  
7.019583e-003, 1.122328e+000, 7.019583e-003, 4.297937e-003  
7.050643e-003, 1.315565e+000, 7.050643e-003, -3.821678e-001  
7.081703e-003, 1.501466e+000, 7.081703e-003, -7.539156e-001  
7.112763e-003, 1.673092e+000, 7.112763e-003, -1.097079e+000  
7.143823e-003, 1.823898e+000, 7.143823e-003, -1.398565e+000  
7.174883e-003, 1.948154e+000, 7.174883e-003, -1.646933e+000  
7.205943e-003, 2.041154e+000, 7.205943e-003, -1.832760e+000  
7.237003e-003, 2.099364e+000, 7.237003e-003, -1.948997e+000  
7.268063e-003, 2.121218e+000, 7.268063e-003, -1.992512e+000  
7.299123e-003, 2.104343e+000, 7.299123e-003, -1.958564e+000  
7.330184e-003, 2.050567e+000, 7.330184e-003, -1.850824e+000  
7.361244e-003, 1.961659e+000, 7.361244e-003, -1.672833e+000  
7.392304e-003, 1.840998e+000, 7.392304e-003, -1.431357e+000  
7.423364e-003, 1.693166e+000, 7.423364e-003, -1.135565e+000  
7.454424e-003, 1.523779e+000, 7.454424e-003, -7.966911e-001  
7.485484e-003, 1.339265e+000, 7.485484e-003, -4.276018e-001  
7.516544e-003, 1.146633e+000, 7.516544e-003, -4.230977e-002  
7.547604e-003, 9.531927e-001, 7.547604e-003, 3.445587e-001  
7.578664e-003, 7.660656e-001, 7.578664e-003, 7.187703e-001  
7.609724e-003, 5.928240e-001, 7.609724e-003, 1.065168e+000  
7.640785e-003, 4.397116e-001, 7.640785e-003, 1.371269e+000  
7.671845e-003, 3.126310e-001, 7.671845e-003, 1.625287e+000  
7.702905e-003, 2.163967e-001, 7.702905e-003, 1.817585e+000  
7.733965e-003, 1.546638e-001, 7.733965e-003, 1.940870e+000  
7.765025e-003, 1.297679e-001, 7.765025e-003, 1.990466e+000  
7.796085e-003, 1.426558e-001, 7.796085e-003, 1.964497e+000  
7.827145e-003, 1.922434e-001, 7.827145e-003, 1.865131e+000  
7.858205e-003, 2.781188e-001, 7.858205e-003, 1.693202e+000  
7.889265e-003, 3.958594e-001, 7.889265e-003, 1.457563e+000  
7.920325e-003, 5.412703e-001, 7.920325e-003, 1.166613e+000  
7.951386e-003, 7.088236e-001, 7.951386e-003, 8.314032e-001  
7.982446e-003, 8.921627e-001, 7.982446e-003, 4.646600e-001  
8.013506e-003, 1.084293e+000, 8.013506e-003, 8.036327e-002  
8.044566e-003, 1.278083e+000, 8.044566e-003, -3.072097e-001  
8.075626e-003, 1.466015e+000, 8.075626e-003, -6.830208e-001  
8.106686e-003, 1.640977e+000, 8.106686e-003, -1.032867e+000  
8.137746e-003, 1.796339e+000, 8.137746e-003, -1.343472e+000  
8.168806e-003, 1.926197e+000, 8.168806e-003, -1.603049e+000  
8.199866e-003, 2.025631e+000, 8.199866e-003, -1.801749e+000  
8.230926e-003, 2.090865e+000, 8.230926e-003, -1.932035e+000  
8.261987e-003, 2.120068e+000, 8.261987e-003, -1.990251e+000  
8.293047e-003, 2.110590e+000, 8.293047e-003, -1.971097e+000  
8.324107e-003, 2.063968e+000, 8.324107e-003, -1.877661e+000  
8.355167e-003, 1.981703e+000, 8.355167e-003, -1.712955e+000  
8.386227e-003, 1.866925e+000, 8.386227e-003, -1.483239e+000  
8.417287e-003, 1.723992e+000, 8.417287e-003, -1.197238e+000  
8.448347e-003, 1.558332e+000, 8.448347e-003, -8.658140e-001  
8.479407e-003, 1.376235e+000, 8.479407e-003, -5.015505e-001  
8.510467e-003, 1.184616e+000, 8.510467e-003, -1.182775e-001  
8.541527e-003, 9.907473e-001, 8.541527e-003, 2.694548e-001  
8.572588e-003, 8.019900e-001, 8.572588e-003, 6.469285e-001  
8.603648e-003, 6.251961e-001, 8.603648e-003, 1.000444e+000  
8.634708e-003, 4.677689e-001, 8.634708e-003, 1.315185e+000  
8.665768e-003, 3.351756e-001, 8.665768e-003, 1.580226e+000  
8.696828e-003, 2.325798e-001, 8.696828e-003, 1.785256e+000  
8.727888e-003, 1.638675e-001, 8.727888e-003, 1.922497e+000  
8.758948e-003, 1.316478e-001, 8.758948e-003, 1.986746e+000  
8.790008e-003, 1.371371e-001, 8.790008e-003, 1.975571e+000  
8.821068e-003, 1.801275e-001, 8.821068e-003, 1.889401e+000  
8.852128e-003, 2.584349e-001, 8.852128e-003, 1.732604e+000  
8.883189e-003, 3.704669e-001, 8.883189e-003, 1.508377e+000  
8.914249e-003, 5.108721e-001, 8.914249e-003, 1.227429e+000  
8.945309e-003, 6.745797e-001, 8.945309e-003, 8.999108e-001  
8.976369e-003, 8.553668e-001, 8.976369e-003, 5.382597e-001  
9.007429e-003, 1.046377e+000, 9.007429e-003, 1.562058e-001  
9.038489e-003, 1.240352e+000, 9.038489e-003, -2.317469e-001  
9.069549e-003, 1.429935e+000, 9.069549e-003, -6.108718e-001  
9.100609e-003, 1.608227e+000, 9.100609e-003, -9.673882e-001  
9.131669e-003, 1.767796e+000, 9.131669e-003, -1.286418e+000  
9.162729e-003, 1.903070e+000, 9.162729e-003, -1.556827e+000  
9.193790e-003, 2.008796e+000, 9.193790e-003, -1.768112e+000  
9.224850e-003, 2.080958e+000, 9.224850e-003, -1.912259e+000  
9.255910e-003, 2.116826e+000, 9.255910e-003, -1.983801e+000  
9.286970e-003, 2.115037e+000, 9.286970e-003, -1.980030e+000  
9.318030e-003, 2.076273e+000, 9.318030e-003, -1.902309e+000  
9.349090e-003, 2.000503e+000, 9.349090e-003, -1.750586e+000  
9.380150e-003, 1.891775e+000, 9.380150e-003, -1.532966e+000  
9.411210e-003, 1.753947e+000, 9.411210e-003, -1.257173e+000  
9.442270e-003, 1.592257e+000, 9.442270e-003, -9.336814e-001  
9.473331e-003, 1.412841e+000, 9.473331e-003, -5.747743e-001  
9.504391e-003, 1.222515e+000, 9.504391e-003, -1.940786e-001  
9.535451e-003, 1.028500e+000, 9.535451e-003, 1.939532e-001  
9.566511e-003, 8.379843e-001, 9.566511e-003, 5.749561e-001  
9.597571e-003, 6.585522e-001, 9.597571e-003, 9.337485e-001  
9.628631e-003, 4.967827e-001, 9.628631e-003, 1.257182e+000  
9.659691e-003, 3.588731e-001, 9.659691e-003, 1.532860e+000  
9.690751e-003, 2.500631e-001, 9.690751e-003, 1.750324e+000  
9.721811e-003, 1.744724e-001, 9.721811e-003, 1.901323e+000  
9.752871e-003, 1.349738e-001, 9.752871e-003, 1.980133e+000  
9.783931e-003, 1.324168e-001, 9.783931e-003, 1.985052e+000  
9.814992e-003, 1.684539e-001, 9.814992e-003, 1.912783e+000  
9.846052e-003, 2.405287e-001, 9.846052e-003, 1.768450e+000  
9.877112e-003, 3.461728e-001, 9.877112e-003, 1.556998e+000  
9.908172e-003, 4.813695e-001, 9.908172e-003, 1.286461e+000  
9.939232e-003, 6.409873e-001, 9.939232e-003, 9.671134e-001  
9.970292e-003, 8.189624e-001, 9.970292e-003, 6.110811e-001  
1.000135e-002, 1.008540e+000, 1.000135e-002, 2.318823e-001  
1.003241e-002, 1.202521e+000, 1.003241e-002, -1.560874e-001  
1.006347e-002, 1.393711e+000, 1.006347e-002, -5.384426e-001  
1.009453e-002, 1.574529e+000, 1.009453e-002, -9.000097e-001  
1.012559e-002, 1.738321e+000, 1.012559e-002, -1.227486e+000  
1.015665e-002, 1.878810e+000, 1.015665e-002, -1.508334e+000  
1.018771e-002, 1.990672e+000, 1.018771e-002, -1.731897e+000  
1.021877e-002, 2.069658e+000, 1.021877e-002, -1.889695e+000  
1.024983e-002, 2.112779e+000, 1.024983e-002, -1.975744e+000  
1.028089e-002, 2.118395e+000, 1.028089e-002, -1.986784e+000  
1.031195e-002, 2.086920e+000, 1.031195e-002, -1.923641e+000  
1.034301e-002, 2.018028e+000, 1.034301e-002, -1.785670e+000  
1.037407e-002, 1.915509e+000, 1.037407e-002, -1.580465e+000  
1.040513e-002, 1.782989e+000, 1.040513e-002, -1.315282e+000  
1.043619e-002, 1.625504e+000, 1.043619e-002, -1.000195e+000  
1.046725e-002, 1.449031e+000, 1.046725e-002, -6.471669e-001  
1.049831e-002, 1.260275e+000, 1.049831e-002, -2.696030e-001  
1.052937e-002, 1.066396e+000, 1.052937e-002, 1.181634e-001  
1.056043e-002, 8.746017e-001, 1.056043e-002, 5.017315e-001  
1.059149e-002, 6.924641e-001, 1.059149e-002, 8.659417e-001  
1.062255e-002, 5.267142e-001, 1.062255e-002, 1.197342e+000  
1.065361e-002, 3.836886e-001, 1.065361e-002, 1.483257e+000  
1.068467e-002, 2.688218e-001, 1.068467e-002, 1.712839e+000  
1.071573e-002, 1.864626e-001, 1.071573e-002, 1.877379e+000  
1.074679e-002, 1.397415e-001, 1.074679e-002, 1.970636e+000  
1.077785e-002, 1.297747e-001, 1.077785e-002, 1.990375e+000  
1.080891e-002, 1.585017e-001, 1.080891e-002, 1.932725e+000  
1.083997e-002, 2.236501e-001, 1.083997e-002, 1.802242e+000  
1.087103e-002, 3.230090e-001, 1.087103e-002, 1.603357e+000  
1.090210e-002, 4.528003e-001, 1.090210e-002, 1.343625e+000  
1.093316e-002, 6.080973e-001, 1.093316e-002, 1.032913e+000  
1.096422e-002, 7.830002e-001, 1.096422e-002, 6.830185e-001  
1.099528e-002, 9.708706e-001, 1.099528e-002, 3.072270e-001  
1.102634e-002, 1.164574e+000, 1.102634e-002, -8.019492e-002  
1.105740e-002, 1.356759e+000, 1.105740e-002, -4.645402e-001  
1.108846e-002, 1.540391e+000, 1.108846e-002, -8.317503e-001  
1.111952e-002, 1.707944e+000, 1.111952e-002, -1.166761e+000  
1.115058e-002, 1.853447e+000, 1.115058e-002, -1.457640e+000  
1.118164e-002, 1.971285e+000, 1.118164e-002, -1.693157e+000  
1.121270e-002, 2.056981e+000, 1.121270e-002, -1.864378e+000  
1.124376e-002, 2.107292e+000, 1.124376e-002, -1.964809e+000  
1.127482e-002, 2.120306e+000, 1.127482e-002, -1.990645e+000  
1.130588e-002, 2.096167e+000, 1.130588e-002, -1.942173e+000  
1.133694e-002, 2.034254e+000, 1.133694e-002, -1.818158e+000  
1.136800e-002, 1.938094e+000, 1.136800e-002, -1.625666e+000  
1.139906e-002, 1.811075e+000, 1.139906e-002, -1.371481e+000  
1.143012e-002, 1.658025e+000, 1.143012e-002, -1.065257e+000  
1.146118e-002, 1.484753e+000, 1.146118e-002, -7.186229e-001  
1.149224e-002, 1.297840e+000, 1.149224e-002, -3.447406e-001  
1.152330e-002, 1.104380e+000, 1.152330e-002, 4.219576e-002  
1.155436e-002, 9.115866e-001, 1.155436e-002, 4.277699e-001  
1.158542e-002, 7.270091e-001, 1.158542e-002, 7.968673e-001  
1.161648e-002, 5.575199e-001, 1.161648e-002, 1.135753e+000  
1.164754e-002, 4.095860e-001, 1.164754e-002, 1.431490e+000  
1.167860e-002, 2.888290e-001, 1.167860e-002, 1.672857e+000  
1.170966e-002, 1.998208e-001, 1.170966e-002, 1.850698e+000  
1.174072e-002, 1.459446e-001, 1.174072e-002, 1.958267e+000  
1.177178e-002, 1.285819e-001, 1.177178e-002, 1.992799e+000  
1.180284e-002, 1.499561e-001, 1.180284e-002, 1.949853e+000  
1.183390e-002, 2.080827e-001, 1.183390e-002, 1.833412e+000  
1.186496e-002, 3.010112e-001, 1.186496e-002, 1.647384e+000  
1.189602e-002, 4.252076e-001, 1.189602e-002, 1.398838e+000  
1.192708e-002, 5.759573e-001, 1.192708e-002, 1.097214e+000  
1.195814e-002, 7.475331e-001, 1.195814e-002, 7.539672e-001  
1.198920e-002, 9.334225e-001, 1.198920e-002, 3.821303e-001  
1.202026e-002, 1.126566e+000, 1.202026e-002, -4.179738e-003  
